y_true,y_pred
1,0.9601185321807861
1,0.9999998807907104
1,0.9995905160903931
1,0.9837617874145508
1,0.9998692870140076
1,0.7706472873687744
1,0.886496365070343
1,0.8375577330589294
1,0.7976322174072266
1,0.9941429495811462
1,0.7504190802574158
1,0.9999997019767761
1,0.5804531574249268
1,0.7588596940040588
1,0.9977307915687561
1,0.9785379767417908
1,0.9251695871353149
1,0.9899917244911194
1,0.9972993731498718
1,0.9827399849891663
1,0.9999999403953552
1,0.9973362684249878
1,0.991911768913269
1,0.7897516489028931
1,0.9950921535491943
1,0.694436252117157
1,0.9830272793769836
1,0.26518991589546204
1,1.0
1,0.9563702344894409
1,0.9912679195404053
1,0.999889612197876
1,0.42149946093559265
1,0.9998784065246582
1,0.999976396560669
1,0.9995965361595154
1,0.9710877537727356
1,0.9760832786560059
1,1.0
1,0.9684716463088989
1,0.9938904047012329
1,0.845467209815979
1,0.7518778443336487
1,0.9977462291717529
1,0.8771452307701111
1,0.9999911189079285
1,0.9980100989341736
1,0.9907935261726379
1,0.7775329351425171
1,0.9871811270713806
1,0.9876204133033752
1,0.9983809590339661
1,0.9921202063560486
1,0.9908591508865356
1,0.985923707485199
1,0.9975864291191101
1,0.9977403879165649
1,0.690854549407959
1,0.9186956286430359
1,0.9864704012870789
1,0.7953169345855713
1,0.7766414284706116
1,0.9989153742790222
1,0.9982166290283203
1,0.9985095262527466
1,0.9701754450798035
1,0.9984017610549927
1,0.9784415364265442
1,0.998796820640564
1,0.999994695186615
1,0.9999999403953552
1,0.985181450843811
1,1.0
1,0.9959658980369568
1,0.28724366426467896
1,0.752596378326416
1,0.9397422075271606
1,0.7598486542701721
1,0.999992311000824
1,0.9998818635940552
1,0.5777427554130554
1,0.17259244620800018
1,0.9997088313102722
1,0.9964980483055115
1,0.9765832424163818
1,0.7785385251045227
1,0.7931572198867798
1,0.9900000691413879
1,0.5951447486877441
1,0.9998712539672852
1,0.9347755908966064
1,0.9335722923278809
1,0.7704399228096008
1,0.9979936480522156
1,1.0
1,0.998765766620636
1,1.0000001192092896
1,0.9999998211860657
1,0.9905781745910645
1,0.7713379859924316
1,0.9879778623580933
1,0.9377990365028381
1,0.785442054271698
1,0.9946425557136536
1,0.9823601841926575
1,0.9949278831481934
1,0.4349147081375122
1,0.7795768976211548
1,0.9806822538375854
1,0.9387848973274231
1,0.943159818649292
1,0.9997824430465698
1,0.9009919762611389
1,0.7281445264816284
1,0.9999998807907104
1,0.7349995374679565
1,0.8820323944091797
1,0.971504271030426
1,0.884036660194397
1,0.8276722431182861
1,0.9818452000617981
1,0.848360538482666
1,0.9626632332801819
1,0.8993051052093506
1,0.9902277588844299
1,0.9424580335617065
1,0.5610380172729492
1,0.9994257092475891
1,0.9773820042610168
1,0.8171619176864624
1,0.9081254005432129
1,0.9731572866439819
1,0.7768584489822388
1,0.9996656179428101
1,0.9893093705177307
1,0.9999998807907104
1,0.7630195021629333
1,0.6840283274650574
1,0.9781429767608643
1,0.9365829229354858
1,0.8168214559555054
1,0.9878360033035278
1,0.8767716288566589
1,0.947100043296814
1,0.8769394159317017
1,0.9999931454658508
1,0.9791609048843384
1,0.9519382119178772
1,0.8157579898834229
1,0.5921047925949097
1,0.9932593107223511
1,0.9966418743133545
1,0.9686891436576843
1,0.99774169921875
1,0.9998232126235962
1,0.9119631052017212
1,0.8900524377822876
1,0.999539852142334
1,0.9044880867004395
1,0.9939035177230835
1,0.9516415596008301
1,0.9919223785400391
1,0.996049702167511
1,0.9452835321426392
1,0.5046889781951904
1,0.7694544792175293
1,0.987304151058197
1,0.999171257019043
1,0.9884252548217773
1,0.29209670424461365
1,0.907320499420166
1,0.9999998807907104
1,0.9788122177124023
1,0.9494869112968445
1,0.9997919201850891
1,0.9975504875183105
1,0.9077228307723999
1,0.9185888171195984
1,0.9915463924407959
1,0.9831317663192749
1,0.9972366094589233
1,0.9745978713035583
1,0.998515784740448
1,0.9066784381866455
1,0.9742744565010071
1,0.9925756454467773
1,0.5994787216186523
1,0.9063383936882019
1,0.9553767442703247
1,0.9821959733963013
1,0.9988183975219727
1,0.7882987260818481
1,0.9443746209144592
1,0.9461925625801086
1,0.9613445401191711
1,0.9998173713684082
1,0.9999768137931824
1,0.6247708201408386
1,0.9359936118125916
1,0.978747546672821
1,0.9683326482772827
1,0.9999999403953552
1,0.8049472570419312
1,0.9982514381408691
1,0.9382176399230957
1,0.9894536137580872
1,0.9982420206069946
1,0.9976099133491516
1,0.8237062692642212
1,0.9949029684066772
1,0.9685389399528503
1,0.9794443249702454
1,0.6793956160545349
1,0.9927894473075867
1,0.7846404314041138
1,0.012006477452814579
1,0.9998198747634888
1,0.9976800680160522
1,0.9485614895820618
1,0.9973292350769043
1,0.9953306317329407
1,0.22437426447868347
1,0.962753176689148
1,0.9999998211860657
1,0.9883860945701599
1,0.9999998807907104
1,0.9645665884017944
1,0.9167304039001465
1,0.9997461438179016
1,0.9997092485427856
1,0.992854118347168
1,0.8815129995346069
1,0.9639866948127747
1,0.2883957624435425
1,0.9063330888748169
1,0.978992223739624
1,0.9658474326133728
1,0.964479386806488
1,0.9246492385864258
1,0.842418909072876
1,0.905970573425293
1,1.0000001192092896
1,0.987407386302948
1,0.998304545879364
1,0.36927512288093567
1,0.9977800250053406
1,0.7877473831176758
1,0.999721109867096
1,0.9747332334518433
1,0.849920392036438
1,0.878031849861145
1,0.9999998211860657
1,0.5364606976509094
1,0.9971344470977783
1,0.9322198629379272
1,0.9999998211860657
1,0.9855294227600098
1,0.992928147315979
1,0.8751617670059204
1,1.0000001192092896
1,0.9039925932884216
1,0.9997166991233826
1,0.9696956872940063
1,0.9997239708900452
1,0.9134119749069214
1,0.9999999403953552
1,0.9993204474449158
1,0.7340618968009949
1,1.0
1,0.9564191102981567
1,0.6463627219200134
1,0.9999999403953552
1,0.9934457540512085
1,0.9775040149688721
1,0.9998793005943298
1,0.9885362386703491
1,0.9441522359848022
1,0.999811053276062
1,0.30548161268234253
1,0.9963290095329285
1,0.8914444446563721
1,0.9999998807907104
1,0.9664515852928162
1,0.9304852485656738
1,0.695520281791687
1,0.6331727504730225
1,0.993681013584137
1,0.99102783203125
1,0.5449705719947815
1,0.6751261353492737
1,0.9968705773353577
1,0.8044523596763611
1,0.9573782086372375
1,0.9906657934188843
1,0.9822584986686707
1,0.9931254982948303
1,0.9526857733726501
1,1.0
1,0.8951411843299866
1,0.9840826988220215
1,0.9691862463951111
1,1.0
1,0.8343770503997803
1,0.9287102818489075
1,0.8506352305412292
1,0.5561642050743103
1,0.9330729246139526
1,0.0
1,0.9927229285240173
1,0.9741076231002808
1,0.9994105100631714
1,0.9999997019767761
1,0.2498924732208252
1,0.9957230687141418
1,0.9596571326255798
1,0.3624427616596222
1,0.9667913913726807
1,0.9204196333885193
1,0.9671891927719116
1,0.9999396800994873
1,0.0
1,0.9947617053985596
1,0.9842503070831299
1,0.9974342584609985
1,0.9484168291091919
1,0.9994223713874817
1,0.9424195885658264
1,0.9978963136672974
1,0.9999389052391052
1,0.5216967463493347
1,0.6972407102584839
1,0.9999998211860657
1,0.9940143823623657
1,0.9999998211860657
1,0.9762160181999207
1,0.9997406005859375
1,0.9997138381004333
1,0.9991821050643921
1,0.9989087581634521
1,0.9979194402694702
1,1.0
1,0.9993851780891418
1,0.9999997615814209
1,0.9999999403953552
1,0.9815186858177185
1,0.8782781958580017
1,0.885613739490509
1,0.9767411351203918
1,0.9967045187950134
1,0.6270039081573486
1,0.9987156987190247
1,0.9994810819625854
1,0.9905855059623718
1,0.8479534387588501
1,0.9979578256607056
1,1.0000001192092896
1,0.9968114495277405
1,0.9763463735580444
1,0.9386467337608337
1,0.9423751831054688
1,0.9991427659988403
1,0.6084809303283691
1,0.9455183744430542
1,0.9845525026321411
1,0.9072996377944946
1,0.9989001154899597
1,0.9845583438873291
1,0.9183574318885803
1,0.9964429140090942
1,0.9726425409317017
1,0.9999988079071045
1,0.8911145925521851
1,0.9914999604225159
1,0.9999999403953552
1,0.9599896669387817
1,0.9596534371376038
1,0.8568722009658813
1,0.7898784279823303
1,0.986040472984314
1,0.9981565475463867
1,0.9926426410675049
1,0.990803062915802
1,0.9701014757156372
1,0.9877389073371887
1,0.6310823559761047
1,0.965645432472229
1,0.0
1,0.9756547212600708
1,0.9999999403953552
1,0.8540728092193604
1,0.11356707662343979
1,0.14950519800186157
1,0.9997445344924927
1,0.0
1,0.998715341091156
1,0.9991151094436646
1,1.0000001192092896
1,0.9981062412261963
1,0.9960177540779114
1,0.9999999403953552
1,0.9606436491012573
1,0.9942551851272583
1,0.9228211045265198
1,0.14076381921768188
1,0.9999995827674866
1,0.9951120018959045
1,0.9999957084655762
1,0.8753495216369629
1,0.9998641014099121
1,0.9986427426338196
1,0.9995656609535217
1,0.9992227554321289
1,0.9897584915161133
1,0.9870333671569824
1,0.9974314570426941
1,0.8866437673568726
1,0.9999998807907104
1,0.9825816750526428
1,0.9721733927726746
1,0.9679780006408691
1,0.970409631729126
1,0.9992525577545166
1,0.9999454021453857
1,0.9996612071990967
1,0.9077523350715637
1,0.9773107767105103
1,0.990220308303833
1,0.5729658603668213
1,0.9061242341995239
1,0.9950625896453857
1,0.782593846321106
1,0.9832135438919067
1,0.9728507399559021
1,0.6563717126846313
1,0.7779251337051392
1,0.9993345737457275
1,0.8610333204269409
1,0.9784268736839294
1,0.9864431619644165
1,0.9845584034919739
1,0.0
1,0.9822410345077515
1,0.9110783338546753
1,0.6541942358016968
1,0.9998391270637512
1,1.0
1,0.9817333221435547
1,0.9998461008071899
1,1.0000001192092896
1,0.6702258586883545
1,0.8550350069999695
1,0.9998538494110107
1,0.0
1,0.9998550415039062
1,0.9076473116874695
1,0.899528980255127
1,0.6898960471153259
1,0.9720878005027771
1,0.8698177337646484
1,0.9295216798782349
1,0.8011927008628845
1,0.5082048177719116
1,0.7344920635223389
1,0.999737024307251
1,0.9999768733978271
1,0.8444637656211853
1,0.9901404976844788
1,0.8576228618621826
1,1.0000001192092896
1,0.9977420568466187
1,0.9992048740386963
1,1.0000001192092896
1,0.5388585329055786
1,1.0
1,0.9999998807907104
1,0.9996722340583801
1,0.9159868955612183
1,0.9822743535041809
1,0.9999504089355469
1,0.2066844403743744
1,0.9982049465179443
1,0.0
1,0.9873448610305786
1,0.9969065189361572
1,0.9433040022850037
1,0.99876469373703
1,0.9516814351081848
1,0.9793056845664978
1,0.9935423731803894
1,0.9898001551628113
1,0.9539123177528381
1,0.9762319922447205
1,0.9038957953453064
1,0.9899499416351318
1,0.9997636675834656
1,0.9984965920448303
1,0.9997865557670593
1,0.8587886691093445
1,0.9980588555335999
1,0.9491342306137085
1,0.9889380931854248
1,0.9731349945068359
1,0.9993681907653809
1,0.89670729637146
1,0.9329484701156616
1,0.9957383871078491
1,0.9952366352081299
1,0.9613859057426453
1,0.6733990907669067
1,0.9066590070724487
1,0.6311724781990051
1,0.835768461227417
1,0.2989141345024109
1,0.9895925521850586
1,0.8613157868385315
1,0.9699438214302063
1,0.9426759481430054
1,0.5320096611976624
1,0.99941486120224
1,0.9866008758544922
1,0.9995232224464417
1,0.35968464612960815
1,0.8943038582801819
1,1.0
1,0.010647840797901154
1,0.9678090810775757
1,0.9999949336051941
1,0.9693351984024048
1,0.9884362816810608
1,0.9497528672218323
1,0.9851145148277283
1,0.799805223941803
1,0.6831757426261902
1,0.4875885546207428
1,0.9722452759742737
1,0.9512554407119751
1,0.9934718608856201
1,0.9625938534736633
1,0.9899516701698303
1,0.9932389855384827
1,0.9320917725563049
1,0.9998306035995483
1,0.9148921370506287
1,0.0
1,0.9866315722465515
1,0.9999999403953552
1,0.977738618850708
1,0.9998502135276794
1,0.9996424317359924
1,0.9848837852478027
1,0.9828980565071106
1,0.9999999403953552
1,0.9891255497932434
1,0.9996020793914795
1,0.9999997615814209
1,0.9921963810920715
1,0.9181786179542542
1,0.9171499609947205
1,0.8420054912567139
1,1.0000001192092896
1,0.9969263672828674
1,0.9364089965820312
1,0.9919030666351318
1,0.9996902346611023
1,0.671846866607666
1,0.9940359592437744
1,0.8680417537689209
1,0.9998814463615417
1,0.9725418090820312
1,0.9736996293067932
1,0.18640585243701935
1,1.0000001192092896
1,0.9855403900146484
1,0.9495915174484253
1,0.4970616102218628
1,0.4593644440174103
1,0.9803045988082886
1,0.9991018772125244
1,0.9959105849266052
1,0.9999999403953552
1,0.9998549222946167
1,0.9942328333854675
1,0.10275881737470627
1,0.9868685007095337
1,0.8498591184616089
1,0.46242421865463257
1,0.6442850232124329
1,0.9999998807907104
1,0.6650172472000122
1,0.9958359003067017
1,0.9446796774864197
1,0.979856550693512
1,0.9827381372451782
1,0.7983254194259644
1,0.9925139546394348
1,0.942372739315033
1,0.9194838404655457
1,0.9322406649589539
1,0.9316380620002747
1,1.0
1,0.7646760940551758
1,0.9552643895149231
1,0.999335765838623
1,0.5013107061386108
1,0.20584644377231598
1,0.7566574811935425
1,0.9996752142906189
1,0.8680415749549866
1,0.6540147662162781
1,0.0
1,0.9612882137298584
1,0.36002710461616516
1,0.9838771224021912
1,0.9341479539871216
1,0.9926589131355286
1,0.7788741588592529
1,0.9927608370780945
1,1.0
1,0.8697401285171509
1,0.9945679306983948
1,0.9014399647712708
1,0.991756796836853
1,0.9989203214645386
1,0.9977265000343323
1,0.9939283132553101
1,0.9181408286094666
1,0.9456952214241028
1,0.9673451781272888
1,0.5778055787086487
1,0.9698344469070435
1,0.9989888072013855
1,0.9236616492271423
1,0.9661069512367249
1,0.9674381613731384
1,0.4733125567436218
1,0.9877937436103821
1,0.9918596148490906
1,0.9999226927757263
1,0.96620774269104
1,0.9961349964141846
1,0.9979715943336487
1,0.9983526468276978
1,0.6548100113868713
1,0.9851576089859009
1,0.9802572131156921
1,0.9977064728736877
1,0.9990702867507935
1,0.6841496825218201
1,0.9999062418937683
1,0.10928764194250107
1,0.9998908042907715
1,0.5452543497085571
1,0.9971325397491455
1,0.9255582094192505
1,0.9943621158599854
1,0.9636918902397156
1,0.9350261688232422
1,0.8842812776565552
1,0.9999995827674866
1,0.9988335967063904
1,0.999727189540863
1,0.9818646311759949
1,0.9681130051612854
1,0.9873591661453247
1,0.9775384068489075
1,0.9924889802932739
1,0.5240401029586792
1,1.0
1,0.895216166973114
1,0.9998315572738647
1,0.9995989799499512
1,0.9972583651542664
1,0.9996911287307739
1,1.0000001192092896
1,0.8918208479881287
1,0.9940451979637146
1,1.0
1,0.6779332756996155
1,0.9996649622917175
1,0.8707000613212585
1,0.91680508852005
1,0.0
1,0.9945803284645081
1,0.920197606086731
1,0.0
1,0.9998996257781982
1,0.9952349066734314
1,0.9997458457946777
1,0.9872164726257324
1,0.7928874492645264
1,0.9911730289459229
1,0.36978161334991455
1,0.9795143008232117
1,0.8999882936477661
1,0.9905048608779907
1,0.997360348701477
1,0.9863953590393066
1,0.4102558195590973
1,0.9873205423355103
